,ts_code,symbol,name,area,industry,fullname,market,list_date
2889,600875.SH,600875,东方电气,四川,电气设备,东方电气股份有限公司,主板,19951010
2890,600876.SH,600876,洛阳玻璃,河南,玻璃,洛阳玻璃股份有限公司,主板,19951031
2891,600877.SH,600877,*ST嘉陵,重庆,摩托车,中国嘉陵工业股份有限公司(集团),主板,19951013
2892,600879.SH,600879,航天电子,湖北,航空,航天时代电子技术股份有限公司,主板,19951115
2893,600880.SH,600880,博瑞传播,四川,广告包装,成都博瑞传播股份有限公司,主板,19951115
2894,600881.SH,600881,亚泰集团,吉林,水泥,吉林亚泰(集团)股份有限公司,主板,19951115
2895,600882.SH,600882,妙可蓝多,上海,乳制品,上海妙可蓝多食品科技股份有限公司,主板,19951206
2896,600883.SH,600883,博闻科技,云南,水泥,云南博闻科技实业股份有限公司,主板,19951208
2897,600884.SH,600884,杉杉股份,浙江,综合类,宁波杉杉股份有限公司,主板,19960130
2898,600885.SH,600885,宏发股份,湖北,电气设备,宏发科技股份有限公司,主板,19960205
2899,600886.SH,600886,国投电力,北京,水力发电,国投电力控股股份有限公司,主板,19960118
2900,600887.SH,600887,伊利股份,内蒙,乳制品,内蒙古伊利实业集团股份有限公司,主板,19960312
2901,600888.SH,600888,新疆众和,新疆,铝,新疆众和股份有限公司,主板,19960215
2902,600889.SH,600889,南京化纤,江苏,化纤,南京化纤股份有限公司,主板,19960308
2903,600890.SH,600890,中房股份,北京,区域地产,中房置业股份有限公司,主板,19960318
2904,600891.SH,600891,*ST秋林,黑龙江,百货,哈尔滨秋林集团股份有限公司,主板,19960325
2905,600892.SH,600892,大晟文化,深圳,影视音像,大晟时代文化投资股份有限公司,主板,19960315
2906,600893.SH,600893,航发动力,陕西,航空,中国航发动力股份有限公司,主板,19960408
2907,600894.SH,600894,广日股份,广东,运输设备,广州广日股份有限公司,主板,19960328
2908,600895.SH,600895,张江高科,上海,园区开发,上海张江高科技园区开发股份有限公司,主板,19960422
2909,600896.SH,600896,览海投资,海南,水运,览海医疗产业投资股份有限公司,主板,19960503
2910,600897.SH,600897,厦门空港,福建,机场,元翔(厦门)国际航空港股份有限公司,主板,19960531
2911,600898.SH,600898,国美通讯,山东,通信设备,国美通讯设备股份有限公司,主板,19960418
2912,600900.SH,600900,长江电力,北京,水力发电,中国长江电力股份有限公司,主板,20031118
2913,600901.SH,600901,江苏租赁,江苏,多元金融,江苏金融租赁股份有限公司,主板,20180301
2914,600903.SH,600903,贵州燃气,贵州,供气供热,贵州燃气集团股份有限公司,主板,20171107
2915,600908.SH,600908,无锡银行,江苏,银行,无锡农村商业银行股份有限公司,主板,20160923
2916,600909.SH,600909,华安证券,安徽,证券,华安证券股份有限公司,主板,20161206
2917,600917.SH,600917,重庆燃气,重庆,供气供热,重庆燃气集团股份有限公司,主板,20140930
2918,600919.SH,600919,江苏银行,江苏,银行,江苏银行股份有限公司,主板,20160802
2919,600926.SH,600926,杭州银行,浙江,银行,杭州银行股份有限公司,主板,20161027
2920,600928.SH,600928,西安银行,陕西,银行,西安银行股份有限公司,主板,20190301
2921,600929.SH,600929,湖南盐业,湖南,食品,湖南盐业股份有限公司,主板,20180326
2922,600933.SH,600933,爱柯迪,浙江,汽车配件,爱柯迪股份有限公司,主板,20171117
2923,600936.SH,600936,广西广电,广西,影视音像,广西广播电视信息网络股份有限公司,主板,20160815
2924,600939.SH,600939,重庆建工,重庆,建筑施工,重庆建工集团股份有限公司,主板,20170221
2925,600958.SH,600958,东方证券,上海,证券,东方证券股份有限公司,主板,20150323
2926,600959.SH,600959,江苏有线,江苏,影视音像,江苏省广电有线信息网络股份有限公司,主板,20150428
2927,600960.SH,600960,渤海汽车,山东,汽车配件,渤海汽车系统股份有限公司,主板,20040407
2928,600961.SH,600961,株冶集团,湖南,铅锌,株洲冶炼集团股份有限公司,主板,20040830
2929,600962.SH,600962,国投中鲁,北京,软饮料,国投中鲁果汁股份有限公司,主板,20040622
2930,600963.SH,600963,岳阳林纸,湖南,造纸,岳阳林纸股份有限公司,主板,20040525
2931,600965.SH,600965,福成股份,河北,农业综合,河北福成五丰食品股份有限公司,主板,20040713
2932,600966.SH,600966,博汇纸业,山东,造纸,山东博汇纸业股份有限公司,主板,20040608
2933,600967.SH,600967,内蒙一机,内蒙,运输设备,内蒙古第一机械集团股份有限公司,主板,20040518
2934,600969.SH,600969,郴电国际,湖南,水力发电,湖南郴电国际发展股份有限公司,主板,20040408
2935,600970.SH,600970,中材国际,江苏,建筑施工,中国中材国际工程股份有限公司,主板,20050412
2936,600971.SH,600971,恒源煤电,安徽,煤炭开采,安徽恒源煤电股份有限公司,主板,20040817
2937,600973.SH,600973,宝胜股份,江苏,电气设备,宝胜科技创新股份有限公司,主板,20040802
2938,600975.SH,600975,新五丰,湖南,农业综合,湖南新五丰股份有限公司,主板,20040609
2939,600976.SH,600976,健民集团,湖北,中成药,健民药业集团股份有限公司,主板,20040419
2940,600977.SH,600977,中国电影,北京,影视音像,中国电影股份有限公司,主板,20160809
2941,600978.SH,600978,宜华生活,广东,家居用品,宜华生活科技股份有限公司,主板,20040824
2942,600979.SH,600979,广安爱众,四川,水力发电,四川广安爱众股份有限公司,主板,20040906
2943,600980.SH,600980,北矿科技,北京,元器件,北矿科技股份有限公司,主板,20040512
2944,600981.SH,600981,汇鸿集团,江苏,商贸代理,江苏汇鸿国际集团股份有限公司,主板,20040630
2945,600982.SH,600982,宁波热电,浙江,供气供热,宁波热电股份有限公司,主板,20040706
2946,600983.SH,600983,惠而浦,安徽,家用电器,惠而浦(中国)股份有限公司,主板,20040727
2947,600984.SH,600984,建设机械,陕西,工程机械,陕西建设机械股份有限公司,主板,20040707
2948,600985.SH,600985,淮北矿业,安徽,煤炭开采,淮北矿业控股股份有限公司,主板,20040428
2949,600986.SH,600986,科达股份,山东,互联网,科达集团股份有限公司,主板,20040426
2950,600987.SH,600987,航民股份,浙江,纺织,浙江航民股份有限公司,主板,20040809
2951,600988.SH,600988,赤峰黄金,内蒙,黄金,赤峰吉隆黄金矿业股份有限公司,主板,20040414
2952,600990.SH,600990,四创电子,安徽,通信设备,安徽四创电子股份有限公司,主板,20040510
2953,600992.SH,600992,贵绳股份,贵州,钢加工,贵州钢绳股份有限公司,主板,20040514
2954,600993.SH,600993,马应龙,湖北,中成药,马应龙药业集团股份有限公司,主板,20040517
2955,600995.SH,600995,文山电力,云南,水力发电,云南文山电力股份有限公司,主板,20040615
2956,600996.SH,600996,贵广网络,贵州,影视音像,贵州省广播电视信息网络股份有限公司,主板,20161226
2957,600997.SH,600997,开滦股份,河北,煤炭开采,开滦能源化工股份有限公司,主板,20040602
2958,600998.SH,600998,九州通,湖北,医药商业,九州通医药集团股份有限公司,主板,20101102
2959,600999.SH,600999,招商证券,深圳,证券,招商证券股份有限公司,主板,20091117
2960,601000.SH,601000,唐山港,河北,港口,唐山港集团股份有限公司,主板,20100705
2961,601001.SH,601001,大同煤业,山西,煤炭开采,大同煤业股份有限公司,主板,20060623
2962,601002.SH,601002,晋亿实业,浙江,机械基件,晋亿实业股份有限公司,主板,20070126
2963,601003.SH,601003,柳钢股份,广西,普钢,柳州钢铁股份有限公司,主板,20070227
2964,601005.SH,601005,重庆钢铁,重庆,普钢,重庆钢铁股份有限公司,主板,20070228
2965,601006.SH,601006,大秦铁路,山西,铁路,大秦铁路股份有限公司,主板,20060801
2966,601007.SH,601007,金陵饭店,江苏,酒店餐饮,金陵饭店股份有限公司,主板,20070406
2967,601008.SH,601008,连云港,江苏,港口,江苏连云港港口股份有限公司,主板,20070426
2968,601009.SH,601009,南京银行,江苏,银行,南京银行股份有限公司,主板,20070719
2969,601010.SH,601010,文峰股份,江苏,超市连锁,文峰大世界连锁发展股份有限公司,主板,20110603
2970,601011.SH,601011,宝泰隆,黑龙江,焦炭加工,宝泰隆新材料股份有限公司,主板,20110309
2971,601012.SH,601012,隆基股份,陕西,半导体,隆基绿能科技股份有限公司,主板,20120411
2972,601015.SH,601015,陕西黑猫,陕西,焦炭加工,陕西黑猫焦化股份有限公司,主板,20141105
2973,601016.SH,601016,节能风电,北京,新型电力,中节能风力发电股份有限公司,主板,20140929
2974,601018.SH,601018,宁波港,浙江,港口,宁波舟山港股份有限公司,主板,20100928
2975,601019.SH,601019,山东出版,山东,出版业,山东出版传媒股份有限公司,主板,20171122
2976,601020.SH,601020,华钰矿业,西藏,铅锌,西藏华钰矿业股份有限公司,主板,20160316
2977,601021.SH,601021,春秋航空,上海,空运,春秋航空股份有限公司,主板,20150121
2978,601028.SH,601028,玉龙股份,江苏,钢加工,江苏玉龙钢管股份有限公司,主板,20111107
2979,601038.SH,601038,一拖股份,河南,农用机械,第一拖拉机股份有限公司,主板,20120808
2980,601058.SH,601058,赛轮轮胎,山东,汽车配件,赛轮集团股份有限公司,主板,20110630
2981,601066.SH,601066,中信建投,北京,证券,中信建投证券股份有限公司,主板,20180620
2982,601068.SH,601068,中铝国际,北京,建筑施工,中铝国际工程股份有限公司,主板,20180831
2983,601069.SH,601069,西部黄金,新疆,黄金,西部黄金股份有限公司,主板,20150122
2984,601086.SH,601086,国芳集团,甘肃,百货,甘肃国芳工贸(集团)股份有限公司,主板,20170929
2985,601088.SH,601088,中国神华,北京,煤炭开采,中国神华能源股份有限公司,主板,20071009
2986,601098.SH,601098,中南传媒,湖南,出版业,中南出版传媒集团股份有限公司,主板,20101028
2987,601099.SH,601099,太平洋,云南,证券,太平洋证券股份有限公司,主板,20071228
2988,601100.SH,601100,恒立液压,江苏,工程机械,江苏恒立液压股份有限公司,主板,20111028
2989,601101.SH,601101,昊华能源,北京,煤炭开采,北京昊华能源股份有限公司,主板,20100331
2990,601106.SH,601106,中国一重,黑龙江,工程机械,中国第一重型机械股份公司,主板,20100209
2991,601107.SH,601107,四川成渝,四川,路桥,四川成渝高速公路股份有限公司,主板,20090727
2992,601108.SH,601108,财通证券,浙江,证券,财通证券股份有限公司,主板,20171024
2993,601111.SH,601111,中国国航,北京,空运,中国国际航空股份有限公司,主板,20060818
2994,601113.SH,601113,华鼎股份,浙江,化纤,义乌华鼎锦纶股份有限公司,主板,20110509
2995,601116.SH,601116,三江购物,浙江,超市连锁,三江购物俱乐部股份有限公司,主板,20110302
2996,601117.SH,601117,中国化学,北京,建筑施工,中国化学工程股份有限公司,主板,20100107
2997,601118.SH,601118,海南橡胶,海南,橡胶,海南天然橡胶产业集团股份有限公司,主板,20110107
2998,601126.SH,601126,四方股份,北京,电气设备,北京四方继保自动化股份有限公司,主板,20101231
2999,601127.SH,601127,小康股份,重庆,汽车配件,重庆小康工业集团股份有限公司,主板,20160615
3000,601128.SH,601128,常熟银行,江苏,银行,江苏常熟农村商业银行股份有限公司,主板,20160930
3001,601137.SH,601137,博威合金,浙江,铜,宁波博威合金材料股份有限公司,主板,20110127
3002,601138.SH,601138,工业富联,深圳,通信设备,富士康工业互联网股份有限公司,主板,20180608
3003,601139.SH,601139,深圳燃气,深圳,供气供热,深圳市燃气集团股份有限公司,主板,20091225
3004,601155.SH,601155,新城控股,江苏,区域地产,新城控股集团股份有限公司,主板,20151204
3005,601158.SH,601158,重庆水务,重庆,水务,重庆水务集团股份有限公司,主板,20100329
3006,601162.SH,601162,天风证券,湖北,证券,天风证券股份有限公司,主板,20181019
3007,601163.SH,601163,三角轮胎,山东,汽车配件,三角轮胎股份有限公司,主板,20160909
3008,601166.SH,601166,兴业银行,福建,银行,兴业银行股份有限公司,主板,20070205
3009,601168.SH,601168,西部矿业,青海,铜,西部矿业股份有限公司,主板,20070712
3010,601169.SH,601169,北京银行,北京,银行,北京银行股份有限公司,主板,20070919
3011,601177.SH,601177,杭齿前进,浙江,机械基件,杭州前进齿轮箱集团股份有限公司,主板,20101011
3012,601179.SH,601179,中国西电,陕西,电气设备,中国西电电气股份有限公司,主板,20100128
3013,601186.SH,601186,中国铁建,北京,建筑施工,中国铁建股份有限公司,主板,20080310
3014,601188.SH,601188,龙江交通,黑龙江,路桥,黑龙江交通发展股份有限公司,主板,20100319
3015,601198.SH,601198,东兴证券,北京,证券,东兴证券股份有限公司,主板,20150226
3016,601199.SH,601199,江南水务,江苏,水务,江苏江南水务股份有限公司,主板,20110317
3017,601200.SH,601200,上海环境,上海,环境保护,上海环境集团股份有限公司,主板,20170331
3018,601208.SH,601208,东材科技,四川,化工原料,四川东材科技集团股份有限公司,主板,20110520
3019,601211.SH,601211,国泰君安,上海,证券,国泰君安证券股份有限公司,主板,20150626
3020,601212.SH,601212,白银有色,甘肃,铜,白银有色集团股份有限公司,主板,20170215
3021,601216.SH,601216,君正集团,内蒙,化工原料,内蒙古君正能源化工集团股份有限公司,主板,20110222
3022,601218.SH,601218,吉鑫科技,江苏,机械基件,江苏吉鑫风能科技股份有限公司,主板,20110506
3023,601222.SH,601222,林洋能源,江苏,电器仪表,江苏林洋能源股份有限公司,主板,20110808
3024,601225.SH,601225,陕西煤业,陕西,煤炭开采,陕西煤业股份有限公司,主板,20140128
3025,601226.SH,601226,华电重工,北京,专用机械,华电重工股份有限公司,主板,20141211
3026,601228.SH,601228,广州港,广东,港口,广州港股份有限公司,主板,20170329
3027,601229.SH,601229,上海银行,上海,银行,上海银行股份有限公司,主板,20161116
3028,601231.SH,601231,环旭电子,上海,元器件,环旭电子股份有限公司,主板,20120220
3029,601233.SH,601233,桐昆股份,浙江,化纤,桐昆集团股份有限公司,主板,20110518
3030,601238.SH,601238,广汽集团,广东,汽车整车,广州汽车集团股份有限公司,主板,20120329
3031,601258.SH,601258,庞大集团,河北,汽车服务,庞大汽贸集团股份有限公司,主板,20110428
3032,601288.SH,601288,农业银行,北京,银行,中国农业银行股份有限公司,主板,20100715
3033,601298.SH,601298,青岛港,山东,港口,青岛港国际股份有限公司,主板,20190121
3034,601311.SH,601311,骆驼股份,湖北,电气设备,骆驼集团股份有限公司,主板,20110602
3035,601318.SH,601318,中国平安,深圳,保险,中国平安保险(集团)股份有限公司,主板,20070301
3036,601319.SH,601319,中国人保,北京,保险,中国人民保险集团股份有限公司,主板,20181116
3037,601326.SH,601326,秦港股份,河北,港口,秦皇岛港股份有限公司,主板,20170816
3038,601328.SH,601328,交通银行,上海,银行,交通银行股份有限公司,主板,20070515
3039,601330.SH,601330,绿色动力,深圳,环境保护,绿色动力环保集团股份有限公司,主板,20180611
3040,601333.SH,601333,广深铁路,深圳,铁路,广深铁路股份有限公司,主板,20061222
3041,601336.SH,601336,新华保险,北京,保险,新华人寿保险股份有限公司,主板,20111216
3042,601339.SH,601339,百隆东方,浙江,纺织,百隆东方股份有限公司,主板,20120612
3043,601360.SH,601360,三六零,江苏,互联网,三六零安全科技股份有限公司,主板,20120116
3044,601366.SH,601366,利群股份,山东,百货,利群商业集团股份有限公司,主板,20170412
3045,601368.SH,601368,绿城水务,广西,水务,广西绿城水务股份有限公司,主板,20150612
3046,601369.SH,601369,陕鼓动力,陕西,机械基件,西安陕鼓动力股份有限公司,主板,20100428
3047,601375.SH,601375,中原证券,河南,证券,中原证券股份有限公司,主板,20170103
3048,601377.SH,601377,兴业证券,福建,证券,兴业证券股份有限公司,主板,20101013
3049,601388.SH,601388,怡球资源,江苏,铝,怡球金属资源再生(中国)股份有限公司,主板,20120423
3050,601390.SH,601390,中国中铁,北京,建筑施工,中国中铁股份有限公司,主板,20071203
3051,601398.SH,601398,工商银行,北京,银行,中国工商银行股份有限公司,主板,20061027
3052,601500.SH,601500,通用股份,江苏,汽车配件,江苏通用科技股份有限公司,主板,20160919
3053,601515.SH,601515,东风股份,广东,广告包装,汕头东风印刷股份有限公司,主板,20120216
3054,601518.SH,601518,吉林高速,吉林,路桥,吉林高速公路股份有限公司,主板,20100319
3055,601519.SH,601519,大智慧,上海,软件服务,上海大智慧股份有限公司,主板,20110128
3056,601555.SH,601555,东吴证券,江苏,证券,东吴证券股份有限公司,主板,20111212
3057,601558.SH,601558,ST锐电,北京,电气设备,华锐风电科技(集团)股份有限公司,主板,20110113
3058,601566.SH,601566,九牧王,福建,服饰,九牧王股份有限公司,主板,20110530
3059,601567.SH,601567,三星医疗,浙江,电器仪表,宁波三星医疗电气股份有限公司,主板,20110615
3060,601577.SH,601577,长沙银行,湖南,银行,长沙银行股份有限公司,主板,20180926
3061,601579.SH,601579,会稽山,浙江,红黄药酒,会稽山绍兴酒股份有限公司,主板,20140825
3062,601588.SH,601588,北辰实业,北京,区域地产,北京北辰实业股份有限公司,主板,20061016
3063,601595.SH,601595,上海电影,上海,影视音像,上海电影股份有限公司,主板,20160817
3064,601598.SH,601598,中国外运,北京,仓储物流,中国外运股份有限公司,主板,20190118
3065,601599.SH,601599,鹿港文化,江苏,影视音像,江苏鹿港文化股份有限公司,主板,20110527
3066,601600.SH,601600,中国铝业,北京,铝,中国铝业股份有限公司,主板,20070430
3067,601601.SH,601601,中国太保,上海,保险,中国太平洋保险(集团)股份有限公司,主板,20071225
3068,601606.SH,601606,长城军工,安徽,专用机械,安徽长城军工股份有限公司,主板,20180806
3069,601607.SH,601607,上海医药,上海,医药商业,上海医药集团股份有限公司,主板,19940324
3070,601608.SH,601608,中信重工,河南,专用机械,中信重工机械股份有限公司,主板,20120706
3071,601611.SH,601611,中国核建,上海,建筑施工,中国核工业建设股份有限公司,主板,20160606
3072,601615.SH,601615,明阳智能,广东,机械基件,明阳智慧能源集团股份公司,主板,20190123
3073,601616.SH,601616,广电电气,上海,电气设备,上海广电电气(集团)股份有限公司,主板,20110201
3074,601618.SH,601618,中国中冶,北京,建筑施工,中国冶金科工股份有限公司,主板,20090921
3075,601619.SH,601619,嘉泽新能,宁夏,新型电力,宁夏嘉泽新能源股份有限公司,主板,20170720
3076,601628.SH,601628,中国人寿,北京,保险,中国人寿保险股份有限公司,主板,20070109
3077,601633.SH,601633,长城汽车,河北,汽车整车,长城汽车股份有限公司,主板,20110928
3078,601636.SH,601636,旗滨集团,湖南,玻璃,株洲旗滨集团股份有限公司,主板,20110812
3079,601666.SH,601666,平煤股份,河南,煤炭开采,平顶山天安煤业股份有限公司,主板,20061123
3080,601668.SH,601668,中国建筑,北京,建筑施工,中国建筑股份有限公司,主板,20090729
3081,601669.SH,601669,中国电建,北京,建筑施工,中国电力建设股份有限公司,主板,20111018
3082,601677.SH,601677,明泰铝业,河南,铝,河南明泰铝业股份有限公司,主板,20110919
3083,601678.SH,601678,滨化股份,山东,化工原料,滨化集团股份有限公司,主板,20100223
3084,601688.SH,601688,华泰证券,江苏,证券,华泰证券股份有限公司,主板,20100226
3085,601689.SH,601689,拓普集团,浙江,汽车配件,宁波拓普集团股份有限公司,主板,20150319
3086,601699.SH,601699,潞安环能,山西,煤炭开采,山西潞安环保能源开发股份有限公司,主板,20060922
3087,601700.SH,601700,风范股份,江苏,电气设备,常熟风范电力设备股份有限公司,主板,20110118
3088,601717.SH,601717,郑煤机,河南,工程机械,郑州煤矿机械集团股份有限公司,主板,20100803
3089,601718.SH,601718,际华集团,北京,服饰,际华集团股份有限公司,主板,20100816
3090,601727.SH,601727,上海电气,上海,电气设备,上海电气集团股份有限公司,主板,20081205
3091,601766.SH,601766,中国中车,北京,运输设备,中国中车股份有限公司,主板,20080818
3092,601777.SH,601777,力帆股份,重庆,摩托车,力帆实业(集团)股份有限公司,主板,20101125
3093,601788.SH,601788,光大证券,上海,证券,光大证券股份有限公司,主板,20090818
3094,601789.SH,601789,宁波建工,浙江,建筑施工,宁波建工股份有限公司,主板,20110816
3095,601798.SH,601798,ST蓝科,甘肃,化工机械,甘肃蓝科石化高新装备股份有限公司,主板,20110622
3096,601799.SH,601799,星宇股份,江苏,汽车配件,常州星宇车灯股份有限公司,主板,20110201
3097,601800.SH,601800,中国交建,北京,建筑施工,中国交通建设股份有限公司,主板,20120309
3098,601801.SH,601801,皖新传媒,安徽,出版业,安徽新华传媒股份有限公司,主板,20100118
3099,601808.SH,601808,中海油服,天津,石油开采,中海油田服务股份有限公司,主板,20070928
3100,601811.SH,601811,新华文轩,四川,出版业,新华文轩出版传媒股份有限公司,主板,20160808
3101,601818.SH,601818,光大银行,北京,银行,中国光大银行股份有限公司,主板,20100818
3102,601828.SH,601828,美凯龙,上海,其他商业,红星美凯龙家居集团股份有限公司,主板,20180117
3103,601838.SH,601838,成都银行,四川,银行,成都银行股份有限公司,主板,20180131
3104,601857.SH,601857,中国石油,北京,石油开采,中国石油天然气股份有限公司,主板,20071105
3105,601858.SH,601858,中国科传,北京,出版业,中国科技出版传媒股份有限公司,主板,20170118
3106,601860.SH,601860,紫金银行,江苏,银行,江苏紫金农村商业银行股份有限公司,主板,20190103
3107,601865.SH,601865,福莱特,浙江,玻璃,福莱特玻璃集团股份有限公司,主板,20190215
3108,601866.SH,601866,中远海发,上海,水运,中远海运发展股份有限公司,主板,20071212
3109,601869.SH,601869,长飞光纤,湖北,通信设备,长飞光纤光缆股份有限公司,主板,20180720
3110,601872.SH,601872,招商轮船,上海,水运,招商局能源运输股份有限公司,主板,20061201
3111,601877.SH,601877,正泰电器,浙江,电气设备,浙江正泰电器股份有限公司,主板,20100121
3112,601878.SH,601878,浙商证券,浙江,证券,浙商证券股份有限公司,主板,20170626
3113,601880.SH,601880,大连港,辽宁,港口,大连港股份有限公司,主板,20101206
3114,601881.SH,601881,中国银河,北京,证券,中国银河证券股份有限公司,主板,20170123
3115,601882.SH,601882,海天精工,浙江,机床制造,宁波海天精工股份有限公司,主板,20161107
3116,601886.SH,601886,江河集团,北京,装修装饰,江河创建集团股份有限公司,主板,20110818
3117,601888.SH,601888,中国国旅,北京,旅游服务,中国国旅股份有限公司,主板,20091015
3118,601890.SH,601890,亚星锚链,江苏,船舶,江苏亚星锚链股份有限公司,主板,20101228
3119,601898.SH,601898,中煤能源,北京,煤炭开采,中国中煤能源股份有限公司,主板,20080201
3120,601899.SH,601899,紫金矿业,福建,黄金,紫金矿业集团股份有限公司,主板,20080425
3121,601900.SH,601900,南方传媒,广东,出版业,南方出版传媒股份有限公司,主板,20160215
3122,601901.SH,601901,方正证券,湖南,证券,方正证券股份有限公司,主板,20110810
3123,601908.SH,601908,京运通,北京,电气设备,北京京运通科技股份有限公司,主板,20110908
3124,601918.SH,601918,新集能源,安徽,煤炭开采,中煤新集能源股份有限公司,主板,20071219
3125,601919.SH,601919,中远海控,天津,水运,中远海运控股股份有限公司,主板,20070626
3126,601928.SH,601928,凤凰传媒,江苏,出版业,江苏凤凰出版传媒股份有限公司,主板,20111130
3127,601929.SH,601929,吉视传媒,吉林,影视音像,吉视传媒股份有限公司,主板,20120223
3128,601933.SH,601933,永辉超市,福建,超市连锁,永辉超市股份有限公司,主板,20101215
3129,601939.SH,601939,建设银行,北京,银行,中国建设银行股份有限公司,主板,20070925
3130,601949.SH,601949,中国出版,北京,出版业,中国出版传媒股份有限公司,主板,20170821
3131,601952.SH,601952,苏垦农发,江苏,种植业,江苏省农垦农业发展股份有限公司,主板,20170515
3132,601958.SH,601958,金钼股份,陕西,小金属,金堆城钼业股份有限公司,主板,20080417
3133,601965.SH,601965,中国汽研,重庆,汽车服务,中国汽车工程研究院股份有限公司,主板,20120611
3134,601966.SH,601966,玲珑轮胎,山东,汽车配件,山东玲珑轮胎股份有限公司,主板,20160706
3135,601968.SH,601968,宝钢包装,上海,广告包装,上海宝钢包装股份有限公司,主板,20150611
3136,601969.SH,601969,海南矿业,海南,普钢,海南矿业股份有限公司,主板,20141209
3137,601975.SH,601975,招商南油,江苏,水运,招商局南京油运股份有限公司,主板,20190108
3138,601985.SH,601985,中国核电,北京,新型电力,中国核能电力股份有限公司,主板,20150610
3139,601988.SH,601988,中国银行,北京,银行,中国银行股份有限公司,主板,20060705
3140,601989.SH,601989,中国重工,北京,船舶,中国船舶重工股份有限公司,主板,20091216
3141,601990.SH,601990,南京证券,江苏,证券,南京证券股份有限公司,主板,20180613
3142,601991.SH,601991,大唐发电,北京,火力发电,大唐国际发电股份有限公司,主板,20061220
3143,601992.SH,601992,金隅集团,北京,水泥,北京金隅集团股份有限公司,主板,20110301
3144,601996.SH,601996,丰林集团,广西,林业,广西丰林木业集团股份有限公司,主板,20110929
3145,601997.SH,601997,贵阳银行,贵州,银行,贵阳银行股份有限公司,主板,20160816
3146,601998.SH,601998,中信银行,北京,银行,中信银行股份有限公司,主板,20070427
3147,601999.SH,601999,出版传媒,辽宁,出版业,北方联合出版传媒(集团)股份有限公司,主板,20071221
3148,603000.SH,603000,人民网,北京,互联网,人民网股份有限公司,主板,20120427
3149,603001.SH,603001,奥康国际,浙江,服饰,浙江奥康鞋业股份有限公司,主板,20120426
3150,603002.SH,603002,宏昌电子,广东,化工原料,宏昌电子材料股份有限公司,主板,20120518
3151,603003.SH,603003,龙宇燃油,上海,石油贸易,上海龙宇燃油股份有限公司,主板,20120817
3152,603005.SH,603005,晶方科技,江苏,半导体,苏州晶方半导体科技股份有限公司,主板,20140210
3153,603006.SH,603006,联明股份,上海,汽车配件,上海联明机械股份有限公司,主板,20140630
3154,603007.SH,603007,花王股份,江苏,建筑施工,花王生态工程股份有限公司,主板,20160826
3155,603008.SH,603008,喜临门,浙江,家居用品,喜临门家具股份有限公司,主板,20120717
3156,603009.SH,603009,北特科技,上海,汽车配件,上海北特科技股份有限公司,主板,20140718
3157,603010.SH,603010,万盛股份,浙江,化工原料,浙江万盛股份有限公司,主板,20141010
3158,603011.SH,603011,合锻智能,安徽,机床制造,合肥合锻智能制造股份有限公司,主板,20141107
3159,603012.SH,603012,创力集团,上海,专用机械,上海创力集团股份有限公司,主板,20150320
3160,603013.SH,603013,亚普股份,江苏,汽车配件,亚普汽车部件股份有限公司,主板,20180509
3161,603015.SH,603015,弘讯科技,浙江,电气设备,宁波弘讯科技股份有限公司,主板,20150303
3162,603016.SH,603016,新宏泰,江苏,电气设备,无锡新宏泰电器科技股份有限公司,主板,20160701
3163,603017.SH,603017,中衡设计,江苏,建筑施工,中衡设计集团股份有限公司,主板,20141231
3164,603018.SH,603018,中设集团,江苏,建筑施工,中设设计集团股份有限公司,主板,20141013
3165,603019.SH,603019,中科曙光,天津,电脑设备,曙光信息产业股份有限公司,主板,20141106
3166,603020.SH,603020,爱普股份,上海,食品,爱普香料集团股份有限公司,主板,20150325
3167,603021.SH,603021,山东华鹏,山东,玻璃,山东华鹏玻璃股份有限公司,主板,20150423
3168,603022.SH,603022,新通联,上海,广告包装,上海新通联包装股份有限公司,主板,20150518
3169,603023.SH,603023,威帝股份,黑龙江,汽车配件,哈尔滨威帝电子股份有限公司,主板,20150527
3170,603025.SH,603025,大豪科技,北京,电脑设备,北京大豪科技股份有限公司,主板,20150422
3171,603026.SH,603026,石大胜华,山东,化工原料,山东石大胜华化工集团股份有限公司,主板,20150529
3172,603027.SH,603027,千禾味业,四川,食品,千禾味业食品股份有限公司,主板,20160307
3173,603028.SH,603028,赛福天,江苏,钢加工,江苏赛福天钢索股份有限公司,主板,20160331
3174,603029.SH,603029,天鹅股份,山东,农用机械,山东天鹅棉业机械股份有限公司,主板,20160427
3175,603030.SH,603030,全筑股份,上海,装修装饰,上海全筑建筑装饰集团股份有限公司,主板,20150320
3176,603031.SH,603031,安德利,安徽,百货,安徽安德利百货股份有限公司,主板,20160822
3177,603032.SH,603032,德新交运,新疆,公路,德力西新疆交通运输集团股份有限公司,主板,20170105
3178,603033.SH,603033,三维股份,浙江,橡胶,浙江三维橡胶制品股份有限公司,主板,20161207
3179,603035.SH,603035,常熟汽饰,江苏,汽车配件,常熟市汽车饰件股份有限公司,主板,20170105
3180,603036.SH,603036,如通股份,江苏,专用机械,江苏如通石油机械股份有限公司,主板,20161209
3181,603037.SH,603037,凯众股份,上海,汽车配件,上海凯众材料科技股份有限公司,主板,20170120
3182,603038.SH,603038,华立股份,广东,装修装饰,东莞市华立实业股份有限公司,主板,20170116
